r_angstrom,gamma23_mean,gamma23_sem
3.300000000000000266e+00,-1.535482133633571209e+02,7.969153187690324325e-01
3.400000000000000355e+00,-1.507288684616232786e+02,8.206038716186508930e-01
3.500000000000000000e+00,-1.480406481366948981e+02,8.424658238869175975e-01
3.600000000000000089e+00,-1.455262494696955571e+02,8.570715591799592525e-01
3.700000000000000178e+00,-1.434338044695469421e+02,8.657065392367060408e-01
3.800000000000000266e+00,-1.415340216725707307e+02,8.757184706825117404e-01
3.900000000000000355e+00,-1.400962976197619128e+02,8.850336929715963974e-01
4.000000000000000000e+00,-1.390828024732649055e+02,8.948362966154081999e-01
4.100000000000000533e+00,-1.385128671240428275e+02,8.904213775156146760e-01
4.200000000000000178e+00,-1.381363476288190668e+02,8.881824483809539483e-01
4.299999999999999822e+00,-1.380288104817909129e+02,8.855220205521334709e-01
4.400000000000000355e+00,-1.383084219211558832e+02,8.799794292828185815e-01
4.500000000000000000e+00,-1.388013145664621391e+02,8.721848058621640698e-01
4.600000000000000533e+00,-1.394448212215852720e+02,8.621295092775849156e-01
4.700000000000000178e+00,-1.404240703354581399e+02,8.567784276510083119e-01
4.800000000000000711e+00,-1.414939500040964049e+02,8.501678610819678461e-01
4.900000000000000355e+00,-1.427162786731630888e+02,8.393727820787210137e-01
5.000000000000000000e+00,-1.439554463082436087e+02,8.297865495313759832e-01
5.100000000000000533e+00,-1.453638257864930097e+02,8.199646892881011784e-01
5.200000000000000178e+00,-1.467356069495255042e+02,8.074496362579544062e-01
5.300000000000000711e+00,-1.480178203396510241e+02,7.926362571362319809e-01
5.400000000000000355e+00,-1.494186184697749411e+02,7.858723936441782687e-01
5.500000000000000000e+00,-1.507611492912604376e+02,7.778269457518816044e-01
5.600000000000000533e+00,-1.520832907304296953e+02,7.694497618454883003e-01
5.700000000000000178e+00,-1.533038950694664209e+02,7.557486091400654749e-01
5.800000000000000711e+00,-1.544551311256140309e+02,7.452336851027125952e-01
5.900000000000000355e+00,-1.555445957409487789e+02,7.329037568790884860e-01
